TV_Name,Rating,Info_Raw,Price,Offers,Deal_Type,rating_review,name,size_cm,size_inch,display,edition,model_id,sound_output,warranty_years,rating_count,review_count
Hisense U7H 139 cm (55 inch) QLED Ultra HD (4K) Smart VIDAA TV with Full Array Local Dimming,4.3,Ultra HD (4K) | QLED Model ID: 55U7H Launch Year: 2022 Total Sound Output: 24 W 2 Years Warranty on Product,38700,51,Bank Offer,"81,898 Ratings & 6,088 Reviews",Hisense,139,55.0,QLED,7,55U7H,55,2,81898,6088
NOAX RVS-32 inches best quaity with bluetooth 80 cm (32 inch) Full HD 3D LED Smart Android TV with Dyn...,4,Full HD | LED Model ID: RA Series Launch Year: 2024 Total Sound Output: 20 W 1 Year Warranty on Product and Panel.,10940,37,Upto 6650 Off on Exchange,"12,783 Ratings & 720 Reviews",NOAX,80,32.0,LED,32,RA,202,1,12783,720
Samsung The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,4.2,Ultra HD (4K) | QLED Model ID: QA50LS03AAKLXL Launch Year: 2021 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel,68064,29,Bank Offer,"8,257 Ratings & 892 Reviews",Samsung,125,50.0,QLED, 2021,QA50LS03AAKLXL,50,1,8257,892
XIAOMI X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.3,Ultra HD (4K) | LED Model ID: L43MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,24999,34,Upto 6650 Off on Exchange,17 Ratings & 0 Reviews,XIAOMI,108,43.0,LED, 108,L43MB-AIN,43,2,17,0
XIAOMI X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with Dolby ...,4.3,Ultra HD (4K) | QLED Model ID: L43MB-APIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,28999,35,Lowest price in the year,17 Ratings & 0 Reviews,XIAOMI,108,43.0,QLED, 108,L43MB-APIN,43,2,17,0
"Hisense A6K 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with Hands Free Voice Control, Dolby Vi...",4.3,Ultra HD (4K) | LED Model ID: 43A6K Launch Year: 2023 Total Sound Output: 24 W 2 Years Comprehensive Warranty,25990,42,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Hisense,108,43.0,LED,6,43A6K,43,2,81898,6088
TCL C755 248 cm (98 inch) Ultra HD (4K) Mini LED Smart Google TV with 144Hz VRR and IMAX Enhanced,4.8,Ultra HD (4K) | Mini LED Model ID: 98C755 Launch Year: 2024 Total Sound Output: 60 W 2 Years Warranty,269999,69,Bank Offer,4 Ratings & 0 Reviews,TCL,248,98.0,Mini LED,755,98C755,98,2,4,0
Thomson NeoX 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV with 70W Sound Output powered by Blau...,4.8,Ultra HD (4K) | QLED Model ID: 65NEOX0009 Launch Year: 2025 Total Sound Output: 70 W 1 Year Warranty on Product,43999,37,Lowest price since launch,4 Ratings & 0 Reviews,Thomson,164,65.0,QLED, 164,65NEOX0009,65,1,4,0
Sansui 178 cm (70 inch) Ultra HD (4K) LED Smart Google TV with Google TV OS With Dolby Atmos	& EyEase ...,4.5,Ultra HD (4K) | LED Model ID: JSW70GSUHDFF Launch Year: 2023 Total Sound Output: 20 W 1 Year Comprehensive Warranty+ 1 Year additional Warranty on panel,51990,40,Hot Deal,2 Ratings & 1 Reviews,Sansui,178,70.0,LED, 178,JSW70GSUHDFF,70,1,2,1
XIAOMI A Series 108 cm (43 inch) Full HD LED Smart Google TV 2025 Edition with 200+ Free Channels | HD...,4.3,Full HD | LED Model ID: L43MB-AFIN Launch Year: 2025 Total Sound Output: 20 W 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,19999,35,Bank Offer,"1,07,508 Ratings & 6,963 Reviews",XIAOMI,108,43.0,LED, 108,L43MB-AFIN,43,0,107508,6963
"TOSHIBA M550MP 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV with Full Array Local Dimming, Powe...",4.3,Ultra HD (4K) | QLED Model ID: 55M550MP Launch Year: 2023 Total Sound Output: 49 W 1 Year Comprehensive Warranty,33999,51,Upto 2000 Off on Exchange,"5,383 Ratings & 825 Reviews",TOSHIBA,139,55.0,QLED,550,55M550MP,55,1,5383,825
Samsung Q60BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,4.1,Ultra HD (4K) | QLED Model ID: QA65Q60BAKLXL Launch Year: 2022 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,109990,47,Upto 6650 Off on Exchange,35 Ratings & 2 Reviews,Samsung,163,65.0,QLED,60,QA65Q60BAKLXL,65,1,35,2
Samsung QN90BAK 189 cm (75 inch) QLED Ultra HD (4K) Smart Tizen TV,4.2,Ultra HD (4K) | QLED Model ID: QA75QN90BAKXXL Launch Year: 2022 Total Sound Output: 60 W 1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,189999,65,Hot Deal,6 Ratings & 0 Reviews,Samsung,189,75.0,QLED,90,QA75QN90BAKXXL,75,1,6,0
Acer V Series 127 cm (50 inch) QLED Ultra HD (4K) Smart Google TV,3.9,Ultra HD (4K) | QLED Model ID: AR50GR2851VQD Launch Year: 2023 Total Sound Output: 30 W 2 Years Comprehensive Warranty from the Date of Purchase,26699,55,Hot Deal,"2,464 Ratings & 239 Reviews",Acer,127,50.0,QLED, 127,AR50GR2851VQD,50,2,2464,239
LUGOSI LU32S 80 cm (32 inch) HD Ready LED Smart Android TV 2025 Edition with Stunning Full HD 1080p Di...,4,HD Ready | LED Model ID: 32 inch smart tv Launch Year: 2025 Total Sound Output: 25 W 1 Year Comprehensive Warranty,10390,45,Bank Offer,"12,783 Ratings & 720 Reviews",LUGOSI,80,32.0,LED,32,32,32,1,12783,720
XIAOMI X Series 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.4,Ultra HD (4K) | LED Model ID: L55MB-AIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,34999,28,Upto 6650 Off on Exchange,"13,170 Ratings & 3,000 Reviews",XIAOMI,138,55.0,LED, 138,L55MB-AIN,55,2,13170,3000
Blaupunkt 189 cm (75 inch) QLED Ultra HD (4K) Smart Google TV with Dolby Vision & Atmos,4.4,Ultra HD (4K) | QLED Model ID: 75QD7040 Launch Year: 2023 Total Sound Output: 60 W 1 Year Warranty on Product and 6 Months Warranty on Accessories,64499,57,Bank Offer,702 Ratings & 66 Reviews,Blaupunkt,189,75.0,QLED, 189,75QD7040,75,1,702,66
Lloyd 80 cm (32 inch) HD Ready LED Smart WebOS TV with Access all your favorite Movies and Shows with ...,4,HD Ready | LED Model ID: 32HS551E Launch Year: 2023 Total Sound Output: 20 W 1 Year Warranty on Product and 2 Year Warranty Only Panel,15289,40,Hot Deal,"12,783 Ratings & 720 Reviews",Lloyd,80,32.0,LED, 80,32HS551E,32,1,12783,720
Samsung 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV with 100% Color Volume Quantum Dot | 4K Ups...,4.3,Ultra HD (4K) | QLED Model ID: QA55QE1DAULXL Launch Year: 2024 Total Sound Output: 20 W 2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),56990,31,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Samsung,138,55.0,QLED, 138,QA55QE1DAULXL,55,2,81898,6088
XIAOMI X Pro CineMagiQLED 138 cm (55 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with Dolby ...,4.1,Ultra HD (4K) | QLED Model ID: L55MB-APIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,39999,36,Hot Deal,"3,857 Ratings & 387 Reviews",XIAOMI,138,55.0,QLED, 138,L55MB-APIN,55,2,3857,387
"Sansui SANSUI 127 cm (50 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with HDR10+/HLG, Dolby ...",4.3,Ultra HD (4K) | QLED Model ID: JSW50UG23Q Launch Year: 2025 Total Sound Output: 30 W 1 Year Product Warranty | 2nd Year Warranty on Panel,30990,39,Bank Offer,17 Ratings & 0 Reviews,Sansui,127,50.0,QLED, 127,JSW50UG23Q,50,1,17,0
TCL C69B 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV with 30W Dolby Atmos,4.2,Ultra HD (4K) | QLED Model ID: 43C69B Launch Year: 2024 Total Sound Output: 30 W 2 Years Comprehensive Warranty on Product,24990,59,Hot Deal,"11,763 Ratings & 1,234 Reviews",TCL,108,43.0,QLED,69,43C69B,43,2,11763,1234
skylive 80 cm (32 inch) HD Ready LED Smart Android Based TV with Skylive 80 cm (32 inches)Bezel-Less S...,4.8,HD Ready | LED Model ID: SL32PRO Launch Year: 2024 Total Sound Output: 20 W 12 months warranty provided by the manufacturer from date of purchase | (Contact Brand toll free number for assistance @ 9319888029 ) Website www.skyliveindia.com,8299,56,Upto 2000 Off on Exchange,4 Ratings & 0 Reviews,skylive,80,32.0,LED, 80,SL32PRO,32,0,4,0
Samsung 139 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,4.6,Ultra HD (4K) | QLED Model ID: QA55Q60TAKXXL Launch Year: 2020 Total Sound Output: 20 W 1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,63470,52,Bank Offer,11 Ratings & 0 Reviews,Samsung,139,55.0,QLED, 139,QA55Q60TAKXXL,55,1,11,0
Lloyd 140 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,4.3,Ultra HD (4K) | LED Model ID: 55PS850E Launch Year: 2023 Total Sound Output: 30 W 1 Year Warranty on Product and 1 Year Additional Warranty on Panel,42730,36,Hot Deal,"1,07,508 Ratings & 6,963 Reviews",Lloyd,140,55.0,LED, 140,55PS850E,55,1,107508,6963
XIAOMI A Series 108 cm (43 inch) Full HD LED Smart Google TV 2025 Edition with 200+ Free Channels | HD...,4,Full HD | LED Model ID: L43MB-AFIN Launch Year: 2025 Total Sound Output: 20 W 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,19999,35,Bank Offer,"12,783 Ratings & 720 Reviews",XIAOMI,108,43.0,LED, 108,L43MB-AFIN,43,0,12783,720
XIAOMI F Pro 138 cm (55 inch) QLED Ultra HD (4K) Smart Fire TV 2025 Edition with 34W Box Speakers | Do...,4.3,Ultra HD (4K) | QLED Model ID: L55MB-FPIN Launch Year: 2025 Total Sound Output: 34 W 1 year comprehensive warranty,32999,47,Bank Offer,22 Ratings & 7 Reviews,XIAOMI,138,55.0,QLED, 138,L55MB-FPIN,55,0,22,7
Aiwa 109.22 cm (43 inch) Ultra HD (4K) LED Smart Google TV with 1N Remot Control| |4N Screw| |1N User ...,4.3,Ultra HD (4K) | LED Model ID: 43AINSK108GTX1H3BB Launch Year: 2024 Total Sound Output: 20 W 1 + 1 Year Comprehensive Warranty,22500,61,Lowest price since launch,"81,898 Ratings & 6,088 Reviews",Aiwa,22,43.0,LED, 109,43AINSK108GTX1H3BB,43,1,81898,6088
Weston Premium Series 140 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV,4.3,Ultra HD (4K) | LED Model ID: WEL 5500 Launch Year: 2019 Total Sound Output: 24 W 1 Year Weston Domestic Warranty,58990,1,Upto 2000 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Weston,140,55.0,LED, 140,WEL,550,1,81898,6088
XIAOMI 125 cm (50 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HDR 10 | 30...,3.6,Ultra HD (4K) | LED Model ID: L50MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,29999,33,Hot Deal,17 Ratings & 1 Reviews,XIAOMI,125,50.0,LED, 125,L50MB-AIN,50,2,17,1
Samsung 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV 2025 Edition,4.3,Ultra HD (4K) | QLED Model ID: QA65Q7FAAULXL Launch Year: 2025 Total Sound Output: 20 W 2 Years Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),75300,41,Upto 2000 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Samsung,163,65.0,QLED, 163,QA65Q7FAAULXL,65,2,81898,6088
"LG AI TV UA8250 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV with Energy saving Mode, High Contra...",4.6,Ultra HD (4K) | LED Model ID: 5UA82506LA Launch Year: 2025 Total Sound Output: 20 W Warranty Information: 1-Year LG India Standard Warranty on Product from the date of purchase (T&C Apply) and 1-year standard warranty on the remote control (only for tech defect in remote controller).,41692,37,Bank Offer,26 Ratings & 4 Reviews,LG,139,55.0,LED,8250,5UA82506LA,825,0,26,4
Hyundai 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Frameless Series 4K Ultra HD Smart LE...,4.3,Ultra HD (4K) | LED Model ID: SHY50UGTU2 Launch Year: 2024 Total Sound Output: 20 W 1,30402,44,Lowest price in the year,"81,898 Ratings & 6,088 Reviews",Hyundai,126,50.0,LED, 126,SHY50UGTU2,50,0,81898,6088
"TCL 108 cm (43 inch) Full HD LED Smart Android TV with FULLY ANDROID TV WITH 1,00,000 HOURS+ OF STREAM...",4,Full HD | LED Model ID: 43S4500A Launch Year: 2024 Total Sound Output: 18 W 2 Years Comprehensive Warrenty,21490,53,Upto 6650 Off on Exchange,"12,783 Ratings & 720 Reviews",TCL,108,43.0,LED, 108,43S4500A,43,2,12783,720
XIAOMI X Pro CineMagiQLED 138 cm (55 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with Dolby ...,4.3,Ultra HD (4K) | QLED Model ID: L55MB-APIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,39999,36,Upto 6650 Off on Exchange,17 Ratings & 0 Reviews,XIAOMI,138,55.0,QLED, 138,L55MB-APIN,55,2,17,0
XIAOMI X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.4,Ultra HD (4K) | LED Model ID: L43MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,24999,34,Bank Offer,"26,452 Ratings & 2,612 Reviews",XIAOMI,108,43.0,LED, 108,L43MB-AIN,43,2,26452,2612
Sansui 165 cm (65 inch) Ultra HD (4K) LED Smart Google TV with Zen Panel Dolby Vision & Atmos Filmmake...,4,Ultra HD (4K) | LED Model ID: JSW65GSUHDFF Launch Year: 2023 Total Sound Output: 24 W 1 Year Warranty on Product and 1 Year Additional Warranty on Panel,44689,30,Upto 6650 Off on Exchange,19 Ratings & 1 Reviews,Sansui,165,65.0,LED, 165,JSW65GSUHDFF,65,1,19,1
Panasonic FX650 Series 108 cm (43 inch) Ultra HD (4K) LED Smart Linux based TV,4.3,Ultra HD (4K) | LED Model ID: TH-43FX650D Launch Year: 2018 Total Sound Output: 20 W 1 Year Warranty on the Product,63150,25,Bank Offer,201 Ratings & 25 Reviews,Panasonic,108,43.0,LED,650,TH-43FX650D,43,1,201,25
Panasonic F200 Series 60 cm (24 inch) HD Ready LED TV,4.3,HD Ready | LED Model ID: TH-24F201DX/TH-24F200DX/24G100/24G200 Launch Year: 2018 Total Sound Output: 6 W 1 Year Warranty,9999,35,Bank Offer,377 Ratings & 42 Reviews,Panasonic,60,24.0,LED,200,TH-24F201DX,24,1,377,42
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,4.3,Ultra HD (4K) | LED Model ID: 65UJ752T Launch Year: 2017 Total Sound Output: 20 W 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,99590,65,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",LG,164,65.0,LED, 164,65UJ752T,65,1,81898,6088
Reintech 80 cm (32 inch) Full HD LED Smart Android TV 2025 Edition,4,Full HD | LED Model ID: RT32HSB04 Launch Year: 2025 Total Sound Output: 15 W NA,11999,27,Bank Offer,"12,783 Ratings & 720 Reviews",Reintech,80,32.0,LED, 80,RT32HSB04,32,0,12783,720
Samsung 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV 2025 Edition,4.2,Ultra HD (4K) | QLED Model ID: QA43Q8FAAULXL Launch Year: 2025 Total Sound Output: 20 W 2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),45052,35,Hot Deal,"2,852 Ratings & 248 Reviews",Samsung,108,43.0,QLED, 108,QA43Q8FAAULXL,43,2,2852,248
XIAOMI X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.6,Ultra HD (4K) | LED Model ID: L43MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,24999,34,Upto 6650 Off on Exchange,5 Ratings & 0 Reviews,XIAOMI,108,43.0,LED, 108,L43MB-AIN,43,2,5,0
Sansui 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio and DTS (Mystique Black),4.3,Ultra HD (4K) | LED Model ID: JSW43ASUHD Launch Year: 2020 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product and Additional 1 Year Warranty on Panel,25959,33,Upto 2000 Off on Exchange,17 Ratings & 0 Reviews,Sansui,109,43.0,LED, 109,JSW43ASUHD,43,1,17,0
Samsung 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV 2025 Edition,4.2,Ultra HD (4K) | QLED Model ID: QA43Q7FAAULXL Launch Year: 2025 Total Sound Output: 20 W 2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),40249,33,Upto 6650 Off on Exchange,"80,105 Ratings & 8,510 Reviews",Samsung,108,43.0,QLED, 108,QA43Q7FAAULXL,43,2,80105,8510
Thomson NeoX 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV with 70W Sound Output powered by Blau...,4,Ultra HD (4K) | QLED Model ID: 65NEOX0009 Launch Year: 2025 Total Sound Output: 70 W 1 Year Warranty on Product,43999,37,Bank Offer,4 Ratings & 0 Reviews,Thomson,164,65.0,QLED, 164,65NEOX0009,65,1,4,0
Thomson NeoX 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV with 70W Sound Output powered by Blau...,3.6,Ultra HD (4K) | QLED Model ID: 55NEOX0011 Launch Year: 2025 Total Sound Output: 70 W 1 Year Warranty on Product,31999,36,Bank Offer,7 Ratings & 0 Reviews,Thomson,139,55.0,QLED, 139,55NEOX0011,55,1,7,0
"iFFALCON by TCL U62 126 cm (50 inch) Ultra HD (4K) LED Smart Google TV with 24W Dolby Audio, HDR10 and...",4.8,Ultra HD (4K) | LED Model ID: iFF50U62 Launch Year: 2022 Total Sound Output: 24 W 1 Year Warranty,18399,69,Bank Offer,4 Ratings & 0 Reviews,iFFALCON,126,50.0,LED,62,iFF50U62,50,1,4,0
Samsung 189 cm (75 inch) Ultra HD (4K) LED Smart Tizen TV 2025 Edition with Smarter Viewing with Alexa...,4.8,Ultra HD (4K) | LED Model ID: UA75U8500FUXXL Launch Year: 2025 Total Sound Output: 20 W 1 Year Manufacturing Warranty,96237,32,Upto 2000 Off on Exchange,4 Ratings & 0 Reviews,Samsung,189,75.0,LED, 189,UA75U8500FUXXL,75,1,4,0
LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,4.1,Ultra HD (4K) | LED Model ID: 65NANO80TNA Launch Year: 2020 Total Sound Output: 20 W 1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,89999,57,Bank Offer,35 Ratings & 2 Reviews,LG,164,65.0,LED, 164,65NANO80TNA,65,1,35,2
BPL 109 cm (43 inch) Full HD LED Smart Android TV,4.1,Full HD | LED Model ID: 43F-A4301 Launch Year: 2020 Total Sound Output: 18 W NA,19605,52,Hot Deal,33 Ratings & 6 Reviews,BPL,109,43.0,LED, 109,43F-A4301,43,0,33,6
Dor 109 cm (43 inch) QLED Ultra HD (4K) Smart Dor OS TV with 24+ OTT Apps including Prime Video / JioH...,3.5,Ultra HD (4K) | QLED Model ID: C01 Launch Year: 2024 Total Sound Output: 40 W 2 Years Comprehensive Brand Warranty,27218,22,Upto 6650 Off on Exchange,"4,582 Ratings & 709 Reviews",Dor,109,43.0,QLED, 109,C01,01,2,4582,709
Samsung 214 cm (85 inch) QLED Ultra HD (4K) Smart Tizen TV 2025 Edition,4,Ultra HD (4K) | QLED Model ID: QA85Q7FAAUXXL Launch Year: 2025 Total Sound Output: 20 W 2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),290175,21,Lowest price since launch,"2,696 Ratings & 265 Reviews",Samsung,214,85.0,QLED, 214,QA85Q7FAAUXXL,85,2,2696,265
XIAOMI X Series 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.7,Ultra HD (4K) | LED Model ID: L55MB-AIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,34999,28,Upto 2000 Off on Exchange,3 Ratings & 0 Reviews,XIAOMI,138,55.0,LED, 138,L55MB-AIN,55,2,3,0
"LIMEBERRY Limeberry-TV 80 cm (32 inch) HD Ready LED Smart Android TV 2025 Edition with Chromecast, Fra...",4.3,HD Ready | LED Model ID: LB321CN6 Launch Year: 2025 Total Sound Output: 24 W 1 Year Domestic Warranty on Product,8635,60,Bank Offer,"2,228 Ratings & 411 Reviews",LIMEBERRY,80,32.0,LED, 80,LB321CN6,321,1,2228,411
Micromax 108 cm (43 inch) Full HD LED TV,4,Full HD | LED Model ID: 43FK550FHD / 43V8550FHD / 43V9181FHD Launch Year: 2017 Total Sound Output: 20 W 1 Year Warranty,17999,58,Hot Deal,"12,783 Ratings & 720 Reviews",Micromax,108,43.0,LED, 108,43FK550FHD,43,1,12783,720
XIAOMI X Pro CineMagiQLED 138 cm (55 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with Dolby ...,4.3,Ultra HD (4K) | QLED Model ID: L55MB-APIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,39999,36,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",XIAOMI,138,55.0,QLED, 138,L55MB-APIN,55,2,81898,6088
XIAOMI X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.2,Ultra HD (4K) | LED Model ID: L43MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,24999,34,Upto 6650 Off on Exchange,"1,036 Ratings & 127 Reviews",XIAOMI,108,43.0,LED, 108,L43MB-AIN,43,2,1036,127
ONIDA 165 cm (65 inch) Ultra HD (4K) LED Smart Google TV with Dolby Atmos Vision & HDR10,4.2,Ultra HD (4K) | LED Model ID: 65UG Launch Year: 2023 Total Sound Output: 24 W 1 Year Warranty on Product,49829,23,Bank Offer,"3,122 Ratings & 305 Reviews",ONIDA,165,65.0,LED, 165,65UG,65,1,3122,305
TCL C645 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV with Hands-Free Voice Control,4.2,Ultra HD (4K) | QLED Model ID: 43C645 Launch Year: 2023 Total Sound Output: 30 W 2 Years Warranty on Product,25699,58,Upto 6650 Off on Exchange,"4,473 Ratings & 725 Reviews",TCL,108,43.0,QLED,645,43C645,43,2,4473,725
Vu 164 cm (65 inch) Ultra HD (4K) LED Smart Google TV,4,Ultra HD (4K) | LED Model ID: 65CA Launch Year: 2023 Total Sound Output: 50 W 1 Year Warranty,39999,46,Bank Offer,"12,783 Ratings & 720 Reviews",Vu,164,65.0,LED, 164,65CA,65,1,12783,720
